  SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.40005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.38275 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.35477 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.32773 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.30136 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.27814 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.25629 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.23233 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.21179 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.19217 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.17319 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.15622 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.13654 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.11810 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.09866 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.08038 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.06384 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.04709 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.03461 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.02197 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     277.00787 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.99530 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.98395 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.97144 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.95956 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.94998 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.93982 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.92978 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.91989 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.91135 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.90326 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.89279 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.88492 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.87750 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.87036 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.86328 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.85608 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.84988 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.84375 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.83737 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.83136 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.82617 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.82083 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.81586 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.81140 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.80627 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.80182 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.79767 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.79370 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.78644 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.78024 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.77252 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.76495 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.75769 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.75217 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.74692 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.74127 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.73593 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.73117 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.72668 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.72235 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71790 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71332 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71304 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71280 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71255 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71234 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71213 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71194 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71176 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71155 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71143 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71121 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71106 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71088 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71069 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71051 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71039 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71027 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71014 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.71002 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70990 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70978 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70969 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70956 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70944 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70938 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70926 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70917 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.83800 |     276.70908 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.84844 |     276.70898 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.85950 |     276.70889 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.87038 |     276.70880 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.88029 |     276.70868 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.88903 |     276.72668 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.89686 |     276.75940 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.90538 |     276.79492 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.91464 |     276.83356 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.92277 |     276.86749 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.92958 |     276.89587 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.93699 |     276.92679 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.94425 |     276.95703 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.95031 |     276.98236 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.95649 |     277.00815 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.96287 |     277.03473 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.96981 |     277.06372 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.97849 |     277.09988 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.98363 |     277.12128 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.98913 |     277.14426 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.99355 |     277.16269 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      13.99958 |     277.18787 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.00383 |     277.20557 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.00851 |     277.22516 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.01217 |     277.24039 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.01611 |     277.25681 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.01933 |     277.27026 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.02280 |     277.28470 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.02629 |     277.29929 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.02956 |     277.31287 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.03259 |     277.32556 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.03901 |     277.36591 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.04193 |     277.39069 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.04471 |     277.41440 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.04719 |     277.43546 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.05025 |     277.46146 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.05247 |     277.48032 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.05455 |     277.49805 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.05656 |     277.51514 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.05871 |     277.53345 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.06091 |     277.55212 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.06283 |     277.56845 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.06461 |     277.58356 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.06657 |     277.60025 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.06909 |     277.62164 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07080 |     277.63617 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07227 |     277.64868 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07385 |     277.66214 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07559 |     277.67694 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07686 |     277.68771 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07820 |     277.69913 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.07951 |     277.71021 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08076 |     277.72089 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08205 |     277.73184 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08322 |     277.74176 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08446 |     277.75232 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08556 |     277.76169 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08651 |     277.76971 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08758 |     277.77887 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08863 |     277.78775 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.08953 |     277.79544 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09038 |     277.80264 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09122 |     277.80981 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09192 |     277.81577 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09259 |     277.82144 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09341 |     277.82840 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09416 |     277.83481 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09487 |     277.84085 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09549 |     277.82587 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09615 |     277.78827 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09666 |     277.75879 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09726 |     277.72443 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09778 |     277.69452 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09830 |     277.66443 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09877 |     277.63770 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09924 |     277.61044 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.09967 |     277.58597 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10010 |     277.56094 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10056 |     277.53491 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10094 |     277.51328 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10136 |     277.48914 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10179 |     277.46439 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10216 |     277.44287 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10251 |     277.42316 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10285 |     277.40311 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10316 |     277.38556 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10346 |     277.36841 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10378 |     277.34998 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10409 |     277.33228 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10434 |     277.31781 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10459 |     277.30371 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10487 |     277.28729 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10515 |     277.27121 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10539 |     277.25729 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10561 |     277.24478 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10583 |     277.23187 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10601 |     277.22162 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10622 |     277.20996 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10641 |     277.19577 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10658 |     277.18021 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10675 |     277.16574 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10690 |     277.15186 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10707 |     277.13745 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10722 |     277.12387 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10739 |     277.10886 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10755 |     277.09473 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10769 |     277.08167 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10783 |     277.06897 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10798 |     277.05609 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10809 |     277.04590 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10821 |     277.03519 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10832 |     277.02563 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.10842 |     277.01651 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.11499 |     277.00821 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.12940 |     276.99915 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.14442 |     276.98969 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.15836 |     276.98090 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.26763 |     276.97305 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.37454 |     276.96539 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.49225 |     276.95697 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.60475 |     276.94891 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.71073 |     276.94131 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.80789 |     276.93436 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.89163 |     276.92834 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.96921 |     276.92279 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.04319 |     276.91748 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.12441 |     276.91168 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.20767 |     276.90570 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.28672 |     276.90005 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.36568 |     276.89438 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.43242 |     276.88962 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.50583 |     276.88434 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.56596 |     276.88004 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.62241 |     276.87601 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.67811 |     276.87201 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.72825 |     276.86841 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.77715 |     276.86490 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.83621 |     276.86069 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.88838 |     276.85693 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.94150 |     276.85312 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.99138 |     276.84955 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.03580 |     276.84637 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.08040 |     276.84317 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.12381 |     276.84006 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.16961 |     276.83679 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.26405 |     276.83002 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.31674 |     276.82623 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.35183 |     276.82373 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.38773 |     276.82117 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.41553 |     276.81918 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.44256 |     276.81726 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.47067 |     276.81522 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.49773 |     276.81329 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.52154 |     276.81158 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.54619 |     276.80981 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.57099 |     276.80804 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.59782 |     276.80612 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62147 |     276.80438 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.64074 |     276.80304 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.66044 |     276.80164 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.67715 |     276.80042 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.69334 |     276.79926 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.70964 |     276.79810 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.72583 |     276.79694 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.74187 |     276.79578 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.76052 |     276.79446 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.77664 |     276.79330 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.79224 |     276.79218 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.80601 |     276.79120 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.81836 |     276.79031 |       0.05000 |       0.00000 |       0.00000 | 
